id,asin,title,group,salesrank,similar_count,similar_asins,categories_count,categories_list,reviews_total,reviews_downloaded,reviews_avg_rating,reviews_list
2173,1580082653,Dinosaur Bar-B-Que: An American Roadhouse,Book,12988,5,0811829618;0895871521;1585746894;1594861099;1552855236,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Outdoor Cooking[4245]|Barbecuing & Grilling[4246] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|U.S. Regional[4300]|Middle Atlantic[4309]",35,35,5,date:2001-5-23|user:A3QJCZI9D78I9F|score:5|votes:11|help:11 ; date:2001-6-6|user:AB130EJJXPAR5|score:5|votes:3|help:1 ; date:2001-6-12|user:A2DCUAMFDK4Q1O|score:5|votes:3|help:3 ; date:2001-6-12|user:A3L3MNNH38H627|score:5|votes:3|help:2 ; date:2001-6-18|user:A2VKH67S6KGDST|score:5|votes:6|help:6 ; date:2001-6-20|user:A1FDC6L6JPHLZW|score:5|votes:3|help:2 ; date:2001-6-20|user:A1FDC6L6JPHLZW|score:5|votes:0|help:0 ; date:2001-6-20|user:A1FDC6L6JPHLZW|score:5|votes:1|help:1 ; date:2001-6-20|user:A320IKP4DA52G7|score:5|votes:2|help:1 ; date:2001-6-21|user:A2R9B1VTAIV5MI|score:5|votes:3|help:3 ; date:2001-6-21|user:AS7H0YKB2404Z|score:5|votes:2|help:2 ; date:2001-7-8|user:A20W91TA23BYXR|score:5|votes:1|help:1 ; date:2001-7-12|user:A2IVO10YT21S8D|score:5|votes:3|help:1 ; date:2001-7-14|user:A17657SWAEHEDC|score:5|votes:4|help:3 ; date:2001-7-19|user:A1W7XR593KAHI|score:5|votes:5|help:5 ; date:2001-7-28|user:A364Q8A2L5LHB0|score:5|votes:1|help:1 ; date:2001-8-1|user:A3D0RU1URR2IOF|score:5|votes:5|help:5 ; date:2001-8-18|user:A3CG6YLYZJXQG4|score:4|votes:2|help:2 ; date:2001-11-23|user:A3NLU1U1UBFDRT|score:5|votes:1|help:1 ; date:2001-11-25|user:A1K0VJP8L9UY8H|score:5|votes:1|help:1 ; date:2001-11-25|user:A1K0VJP8L9UY8H|score:5|votes:1|help:1 ; date:2001-12-10|user:A36ZGS9H026BOM|score:5|votes:2|help:1 ; date:2001-12-29|user:A18XSMX6W4T0XP|score:5|votes:3|help:3 ; date:2002-1-27|user:A137S2UP9LDF1R|score:5|votes:3|help:3 ; date:2002-3-16|user:A17Q7KT93AGHEG|score:5|votes:3|help:3 ; date:2002-4-22|user:A35OJDGY9Y4RPU|score:5|votes:0|help:0 ; date:2002-7-18|user:A2FRP6YK7DPIW9|score:5|votes:2|help:2 ; date:2002-7-22|user:AQH5T607EOCXK|score:5|votes:3|help:3 ; date:2002-10-14|user:A1ZQSYZ0SKF7JR|score:5|votes:3|help:3 ; date:2002-12-31|user:A2AQV4G5P4X196|score:5|votes:3|help:3 ; date:2003-6-15|user:ARXTZLSQI1C4D|score:5|votes:1|help:1 ; date:2004-6-18|user:A209PNDMISGO2Y|score:5|votes:1|help:1 ; date:2004-9-8|user:AG5RES1EOBZXR|score:5|votes:1|help:1 ; date:2004-11-5|user:A2SC67Z2ZT7TFP|score:5|votes:1|help:1 ; date:2005-3-8|user:A28KI1D1ZXEM2E|score:5|votes:1|help:1
2292,0936184183,How to Stir-Fry,Book,649888,0,,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|Asian[4264]|Chinese[4266] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|Asian[4264]|Wok Cookery[4272]",0,0,0,
2379,1881659569,Wine Spectator's California Wine,Book,146942,5,1881796108;0762419644;0520213513;1881796116;0743229320,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Drinks & Beverages[4219]|Spirits[4223] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Drinks & Beverages[4219]|Wine[4224]|Wine & Winemaking[4227] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|U.S. Regional[4300]|California[4305]",3,3,4.5,date:2000-1-7|user:A2RIUTNOI1H9US|score:4|votes:45|help:41 ; date:2000-11-8|user:A1IFUDNCVWCP87|score:4|votes:9|help:9 ; date:2003-6-28|user:A1BELKH8POXPTV|score:5|votes:2|help:2
2391,1571452559,What's Cooking: Mediterranean,Book,694442,5,1571451501;1571452532;1571452567;1571451528;0553096087,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|European[4275]|Mediterranean[4286]",0,0,0,
2443,0802136516,"Much Depends on Dinner: The Extraordinary History and Mythology, Allure and Obsessions, Perils and Taboos, of an Ordinary Meal",Book,48279,5,0140170790;0517884046;0743226445;1550225634;0345440161,5,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Gastronomy[4229]|Essays[4230] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Gastronomy[4229]|History[4232] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Social Sciences[11232]|Customs & Traditions[11244] ; |Books[283155]|Subjects[1000]|Literature & Fiction[17]|World Literature[10311]|Mythology[12599]|General[12617]",8,8,4.5,date:1997-7-18|user:A3F7YY5P3IJUQZ|score:4|votes:4|help:1 ; date:1999-9-23|user:ATVPDKIKX0DER|score:4|votes:5|help:4 ; date:1999-9-24|user:A23RWPA52MKWI8|score:4|votes:13|help:9 ; date:2001-5-16|user:A3K77GJCI8FRYU|score:5|votes:2|help:1 ; date:2001-7-3|user:A2HOLM5I1ARX9J|score:5|votes:8|help:8 ; date:2001-11-3|user:AEP9LH0OOB3EX|score:5|votes:5|help:2 ; date:2001-11-14|user:A3DET8JZRKSF2P|score:4|votes:6|help:6 ; date:2004-5-17|user:A4H4KYSM2KQ85|score:5|votes:1|help:1
2453,2080106449,Gourmet Paris 2002,Book,900117,5,0761114793;1892975475;0060956887;1566564743;1580080650,5,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Travel[27]|General[17025]|Food & Lodging[17031]|Dining[17035] ; |Books[283155]|Subjects[1000]|Travel[27]|Europe[16917]|France[16940]|Paris[67608] ; |[265523]|Amazon.com Stores[285080]|Travel[605012]|Categories[3074321]|Travel Books[639538]|Europe[639832]|France[639868]|Paris[639886] ; |[265523]|Amazon.com Stores[285080]|Travel[605012]|Categories[3074321]|Travel Books[639538]|General[640084]|Food & Lodging[640090]|Dining[640094]",2,2,5,date:1999-12-19|user:A22B35BEKCNKWO|score:5|votes:30|help:30 ; date:2001-4-24|user:AOPQVWE60GQF4|score:5|votes:6|help:6
2470,1557883599,The Mediterranean Vegan Kitchen,Book,3876,5,0609809814;1570671036;1569244766;0761529519;0609804898,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|European[4275]|Mediterranean[4286] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Diets[4615]|Vegan[4619]",38,38,5,date:2001-5-18|user:AMYNT1O2C8NQ1|score:5|votes:40|help:40 ; date:2001-7-6|user:A16GK2ZYBVB9Z8|score:5|votes:44|help:44 ; date:2001-7-23|user:A3S3R88HA0HZG3|score:5|votes:8|help:8 ; date:2001-7-24|user:A24EV5WOJSK9IC|score:5|votes:48|help:48 ; date:2001-10-28|user:A19LQFA5VDYS8O|score:5|votes:104|help:102 ; date:2001-11-1|user:A3CG6YLYZJXQG4|score:4|votes:40|help:38 ; date:2001-11-15|user:A34M4J2J8LS57A|score:5|votes:10|help:10 ; date:2001-12-19|user:A3QIBAKCX2OZXH|score:5|votes:8|help:8 ; date:2002-1-24|user:A32GK89C999834|score:5|votes:33|help:33 ; date:2002-5-6|user:AND37T58HVSWI|score:5|votes:8|help:7 ; date:2002-8-12|user:AS30E309UVCDG|score:5|votes:35|help:35 ; date:2002-10-11|user:A2MV8OKBNCXAC4|score:5|votes:6|help:5 ; date:2002-11-22|user:A3FQXAMWOIHA57|score:5|votes:48|help:46 ; date:2002-11-25|user:A1Y2Q86BCAD7E4|score:5|votes:4|help:2 ; date:2003-1-14|user:A3SF8Q037OM6M7|score:5|votes:23|help:23 ; date:2003-2-7|user:A16T7AYPQSBIX5|score:4|votes:9|help:9 ; date:2003-4-20|user:AUUISXELKWP71|score:5|votes:4|help:3 ; date:2003-4-29|user:A3BWMVKU15VRG5|score:5|votes:13|help:13 ; date:2003-5-16|user:A3JUYRWBWKI2U2|score:5|votes:16|help:14 ; date:2003-10-1|user:A30I4G60VUSLS7|score:5|votes:16|help:16 ; date:2003-11-24|user:A13NHCGO34VAL7|score:5|votes:8|help:8 ; date:2003-11-30|user:AXGH7Z4RYEUMW|score:4|votes:11|help:11 ; date:2003-12-31|user:A2E6T9YSZRWLR9|score:3|votes:25|help:21 ; date:2004-1-14|user:ADES6S50KM98N|score:5|votes:2|help:1 ; date:2004-1-15|user:A1R7W7LADTGN0D|score:4|votes:10|help:10 ; date:2004-2-1|user:A3JOBNYHUZ4SJ7|score:5|votes:6|help:6 ; date:2004-2-16|user:A19R0MNJFD3L81|score:5|votes:1|help:1 ; date:2004-4-22|user:ALVCNZ7OQJ1V0|score:5|votes:8|help:8 ; date:2004-6-21|user:A3LOFWUHPEJEMX|score:5|votes:10|help:9 ; date:2004-6-24|user:A2OG4ZMJ582XLY|score:5|votes:16|help:16 ; date:2004-7-15|user:A368OG411DFSCA|score:5|votes:8|help:8 ; date:2004-7-31|user:ALKRBD8HV6XWZ|score:5|votes:20|help:20 ; date:2004-9-25|user:AVIF8WPEQ8YUD|score:5|votes:0|help:0 ; date:2004-10-6|user:A37R3LB4M480MH|score:5|votes:3|help:2 ; date:2004-11-12|user:A2WIANNUWWC2BJ|score:5|votes:13|help:13 ; date:2004-12-9|user:A34ZXT8EAY879G|score:5|votes:11|help:11 ; date:2005-1-1|user:A2K3TFNY72T46Z|score:4|votes:41|help:38 ; date:2005-3-27|user:ADJDMSWSYME59|score:5|votes:0|help:0
2490,0028620275,Betty Crocker's Expressipes: 100 Great Recipes in 30 Minutes or Less (Betty Crocker Home Library),Book,1555532,0,,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Quick & Easy[4257]|General[4259]",0,0,0,
2496,0809233495,The Ultimate Pizza : The World's Favorite Pizza Recipes--from Deep Dish to Dessert,Book,587199,5,0809257300;0963203401;0761504486;0895867885;089529656X,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Baking[4196]|Pizza[4206] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233]",4,4,4,date:1997-9-10|user:ATVPDKIKX0DER|score:5|votes:2|help:1 ; date:1999-9-9|user:AEUABPCIJK8ZY|score:2|votes:9|help:7 ; date:2000-5-1|user:A1BXLY77IJIR4I|score:5|votes:15|help:12 ; date:2002-5-22|user:A11AI9E9E6APN7|score:4|votes:1|help:1
2545,0762405007,The Cheese Companion: The Connoisseur's Guide (Connoisseur Companions),Book,462008,2,0847815994;0894807625,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Cooking by Ingredient[4208]|Cheese & Dairy[4209] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Reference[4261] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|International[4296]",3,3,4.5,date:2000-1-10|user:A1LDQ59Z340LC9|score:4|votes:16|help:14 ; date:2000-4-29|user:A275G0Y76JFU5O|score:5|votes:13|help:13 ; date:2000-5-22|user:AEPQATQMVD8KG|score:5|votes:11|help:8
2565,1558672699,"Soups and Stews for Slow Cooker, Stovetop, Oven and Pressure Cooker (Nitty Gritty Cookbooks) (Nitty Gritty Cookbooks)",Book,712578,5,1558671943;031224312X;0696212153;0060505346;1558672516,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Meals[4234]|Soups & Stews[4238]",1,1,5,date:2002-6-5|user:A14OJS0VWMOSWO|score:5|votes:4|help:4
2663,0399510338,The Original Thai Cookbook,Book,64291,5,0811800172;1580627331;0822506084;0688099173;1580080812,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|Asian[4264]|General[4265] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|Asian[4264]|Thai[4270]",9,9,4.5,date:1998-12-28|user:A32D6CYID2CF38|score:5|votes:10|help:10 ; date:1999-2-8|user:A3K69YPBRCO85L|score:5|votes:5|help:5 ; date:1999-7-14|user:A150BA8ADYWFUF|score:5|votes:11|help:11 ; date:1999-8-21|user:A1H8CEI4KLOZB0|score:5|votes:20|help:20 ; date:2000-3-16|user:A3P3ATWEY3E3XH|score:5|votes:19|help:19 ; date:2000-7-12|user:A1K39ECHMSC5D0|score:5|votes:40|help:36 ; date:2000-12-24|user:A2U1BY0ERGNYSP|score:3|votes:9|help:8 ; date:2002-10-7|user:A2NB6HGGF144UL|score:3|votes:9|help:7 ; date:2003-3-2|user:AAASRWK1FE6C4|score:5|votes:5|help:5
2742,0740718711,Mary Engelbreit Let'S Party Cookbook,Book,270895,5,0740705865;0740739123;0836267613;0836267583;0740741470,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Occasions[4327]|General[4330] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Occasions[4327]|Party Planning[4333] ; |Books[283155]|Subjects[1000]|Arts & Photography[1]|Art[520998]|General[779552]",1,1,5,date:2004-1-9|user:A197WAS89A0DZT|score:5|votes:2|help:2
2841,0942087151,California's Napa Valley: One Hundred Sixty Years of Wine Making,Book,725717,0,,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Drinks & Beverages[4219]|Spirits[4223] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Drinks & Beverages[4219]|Wine[4224]|Wine & Winemaking[4227] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233]",1,1,5,date:2003-2-18|user:A1E57NBHEX0HFH|score:5|votes:0|help:0
2863,093187680X,Making Table Wine at Home (Publication),Book,970296,0,,1,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Drinks & Beverages[4219]|Wine[4224]|Wine & Winemaking[4227]",1,1,4,date:2000-10-25|user:A3IXXNSNST1TBV|score:4|votes:2|help:2
3022,1886947651,Keith Famie's Adventures in Cooking,Book,739845,0,,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Professional Cooking[4251]|Professional[4254] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|U.S. Regional[4300]|Northwest[4312]",6,5,4.5,date:2001-3-14|user:A1PKW9A56DQLGE|score:5|votes:27|help:26 ; date:2001-5-3|user:A26YSU6CN8J4S8|score:5|votes:12|help:3 ; date:2001-5-14|user:A2BM0GT5P2NP29|score:5|votes:10|help:10 ; date:2001-5-25|user:AEUT718Y2JIHH|score:5|votes:7|help:6 ; date:2005-6-20|user:A29LTLDS2ZLTUU|score:3|votes:0|help:0
3064,047138738X,Sweet Seasons: Fabulous Restaurant Desserts Made Simple,Book,77541,5,0471287695;0471292516;047129313X;0316357200;0618138927,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Baking[4196]|Desserts[4201] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Baking[4196]|General[4202] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233]",8,8,4.5,date:2001-11-15|user:A34M4J2J8LS57A|score:5|votes:9|help:9 ; date:2001-11-17|user:A13WECR80AJ7MA|score:5|votes:5|help:5 ; date:2001-11-18|user:A2UMVFIDCT5V2M|score:2|votes:18|help:9 ; date:2002-5-26|user:A3VP29PAJMNFJJ|score:5|votes:8|help:8 ; date:2002-11-28|user:A2V0IUQ2H9M7D4|score:5|votes:5|help:5 ; date:2002-12-16|user:A1OX82JPAQLL60|score:5|votes:4|help:2 ; date:2004-6-5|user:A37P6OH31NB8Q9|score:4|votes:2|help:2 ; date:2005-4-13|user:A3ISCYV88N814P|score:5|votes:0|help:0
3126,0735202516,Eat Away Diabetes,Book,405962,3,1569245460;0764567047;0809224275,5,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Diet[4317]|Diabetic & Sugar-Free[4318] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Nutrition[282861]|General[4628] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Special Conditions[4632]|Diabetes[4634] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Special Conditions[4632]|General[4635] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Disorders & Diseases[4656]|Diabetes[282810]|General[282811]",8,8,4.5,date:2002-6-5|user:A2MZOKEG27M7HQ|score:5|votes:5|help:5 ; date:2002-6-25|user:A17FW9CN76LEAB|score:5|votes:1|help:1 ; date:2002-7-4|user:A3TN5TVOLXQRZ8|score:5|votes:2|help:2 ; date:2002-7-25|user:AI7GBKUNOLQBK|score:5|votes:5|help:5 ; date:2002-7-28|user:A3JY07PWWSCU3T|score:5|votes:6|help:6 ; date:2002-7-31|user:A28G2XRL2YZ8PO|score:5|votes:4|help:4 ; date:2002-8-1|user:A1HX9GGIPKZB3C|score:5|votes:6|help:6 ; date:2003-9-9|user:A1QS2UJVR85TCZ|score:1|votes:2|help:2
3229,0252025806,A History of Cooks and Cooking (The Food Series),Book,536145,5,0684818574;0674006852;0684800012;0226243230;0865475784,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Gastronomy[4229]|History[4232] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233]",1,1,5,date:2001-5-1|user:A3S4YVPGHSD5I8|score:5|votes:10|help:10
3231,0786867558,The Naked Chef Takes Off,Book,18512,5,0786866179;078686852X;1401301940;1401300227;B0000C0FMW,1,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233]",28,28,5,date:2001-9-4|user:APO6N6NW0P46K|score:5|votes:14|help:12 ; date:2001-9-5|user:A1VK02PI2600SX|score:5|votes:21|help:21 ; date:2001-9-5|user:A6PDIKWVNJHPW|score:5|votes:10|help:10 ; date:2001-9-10|user:A2WX7PBDKAUKR7|score:4|votes:7|help:6 ; date:2001-9-21|user:A2YKZ3XU1AKL7|score:5|votes:9|help:8 ; date:2001-10-21|user:A36EQ9GW9HO28Q|score:5|votes:14|help:12 ; date:2001-11-24|user:A387BHCE0THJ7T|score:4|votes:19|help:15 ; date:2001-12-4|user:A23BSM3IJNJAVE|score:5|votes:8|help:8 ; date:2001-12-30|user:A1CU3R6FIQBAF0|score:5|votes:9|help:9 ; date:2002-1-7|user:A25ZDY06ME06BS|score:5|votes:2|help:1 ; date:2002-1-10|user:A2EKXULY7HPOXL|score:4|votes:5|help:5 ; date:2002-2-5|user:A2IIDELWB0IWRO|score:5|votes:8|help:6 ; date:2002-3-14|user:A4JPOAI9N9I0W|score:4|votes:4|help:4 ; date:2002-3-26|user:A30JRZPJU7TVEB|score:3|votes:4|help:1 ; date:2002-4-3|user:A3RTKCL4GUJ93O|score:5|votes:2|help:1 ; date:2002-4-27|user:A2SNO8IWOAGWKS|score:5|votes:3|help:3 ; date:2002-5-9|user:A1IESY0USCTD4|score:5|votes:2|help:2 ; date:2002-6-8|user:A17M1UI0RIW7MF|score:5|votes:2|help:2 ; date:2002-7-10|user:A3FWF47AYL3ZGH|score:5|votes:8|help:7 ; date:2002-10-30|user:A1YVO5V1SO18DZ|score:5|votes:5|help:4 ; date:2002-11-10|user:A1YB317HDI5GMQ|score:5|votes:4|help:4 ; date:2002-12-11|user:A30DG68J0LGTNS|score:5|votes:2|help:1 ; date:2003-1-2|user:A2GX6KN90E4IKZ|score:5|votes:2|help:2 ; date:2003-2-4|user:A1ZKHC60SM24EM|score:5|votes:2|help:2 ; date:2003-3-19|user:A1RBDOEWF32WWM|score:5|votes:9|help:9 ; date:2003-9-12|user:A183KBWI4D1R08|score:5|votes:3|help:2 ; date:2004-1-6|user:A2YFO3OBTBL3M6|score:5|votes:4|help:4 ; date:2004-10-1|user:A20IIR0422G3A5|score:5|votes:6|help:6
3301,0811824497,Diner Desserts,Book,153699,5,1581823452;1888054689;0761106332;0743246616;1888054794,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Baking[4196]|Desserts[4201] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|U.S. Regional[4300]|General[4307]",15,15,5,date:2000-4-8|user:A17YSEPPUM9I59|score:5|votes:27|help:23 ; date:2000-5-11|user:A2IEI12R16T8JV|score:5|votes:26|help:24 ; date:2000-5-17|user:A2RLNTENUC5WZZ|score:5|votes:27|help:26 ; date:2000-8-29|user:A23G9TR8Q8UM0T|score:4|votes:8|help:7 ; date:2000-9-11|user:A3KL4JSUOH8NVF|score:5|votes:14|help:13 ; date:2000-11-3|user:A33MO7R0DNJTFS|score:5|votes:10|help:10 ; date:2001-2-11|user:A2N4MYKTAF77YU|score:5|votes:4|help:4 ; date:2001-4-24|user:A2E7PU2NP4JD23|score:4|votes:2|help:2 ; date:2001-7-2|user:A2SJLUWNZP5KQA|score:4|votes:9|help:7 ; date:2001-10-26|user:A3HRBWBN7DH9XV|score:5|votes:12|help:11 ; date:2003-5-23|user:A157NZ9EGDP1VC|score:5|votes:1|help:1 ; date:2003-7-21|user:A278VWWE634S8G|score:5|votes:4|help:4 ; date:2003-8-27|user:A1EWSCCFPFA3BG|score:5|votes:1|help:1 ; date:2003-11-12|user:A2KRZKFUXSP0HU|score:5|votes:0|help:0 ; date:2004-4-7|user:A3KY8UX9BJV167|score:5|votes:0|help:0
3443,1579902677,Making Great Cheese At Home: 30 Simple Recipes From Cheddar to Chevre,Book,240915,5,1580174647;0595177093;1580172598;1580081762;0913589241,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Cooking by Ingredient[4208]|Cheese & Dairy[4209] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233]",4,4,3,date:2001-10-30|user:A2ADL2E5LBB1P7|score:4|votes:35|help:31 ; date:2003-9-9|user:A2GDGHZ35V97UJ|score:5|votes:12|help:12 ; date:2005-1-6|user:A1OIXJ3M2Z6U6M|score:1|votes:3|help:3 ; date:2005-1-29|user:A27REVMEM5E4X8|score:2|votes:2|help:2
3490,0967928001,Vegetarian Walt Disney World and Greater Orlando (Vegetarian World Guides),Book,663768,5,0764559729;1887140441;0786854286;1887140492;0786854413,11,"|Books[283155]|Subjects[1000]|Business & Investing[3]|Industries & Professions[2624]|Hospitality, Travel & Tourism[2636] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Vegetables & Vegetarian[4336]|General[4338] ; |Books[283155]|Subjects[1000]|Travel[27]|General[17025]|Food & Lodging[17031]|Dining[17035] ; |Books[283155]|Subjects[1000]|Travel[27]|United States[17227]|States[17263]|Florida[17302]|Disney World[17304] ; |Books[283155]|Subjects[1000]|Travel[27]|United States[17227]|States[17263]|Florida[17302]|General[17305] ; |Books[283155]|Subjects[1000]|Travel[27]|United States[17227]|States[17263]|Florida[17302]|Orlando[17309] ; |[265523]|Amazon.com Stores[285080]|Travel[605012]|Categories[3074321]|Travel Books[639538]|General[640084]|Food & Lodging[640090]|Dining[640094] ; |[265523]|Amazon.com Stores[285080]|Travel[605012]|Categories[3074321]|Travel Books[639538]|United States[640502]|States[640538]|Florida[640612]|Disney World[640614] ; |[265523]|Amazon.com Stores[285080]|Travel[605012]|Categories[3074321]|Travel Books[639538]|United States[640502]|States[640538]|Florida[640612]|General[640616] ; |[265523]|Amazon.com Stores[285080]|Travel[605012]|Categories[3074321]|Travel Books[639538]|United States[640502]|States[640538]|Florida[640612]|Orlando[640620] ; |[265523]|Amazon.com Stores[285080]|Home & Office[764512]|Business & Investing Books[767740]|Industries & Professions[767882]|Hospitality, Travel & Tourism[767918]",12,12,5,date:2000-6-25|user:AJBDOS2IOGTYQ|score:5|votes:1|help:1 ; date:2000-6-25|user:AJBDOS2IOGTYQ|score:5|votes:8|help:8 ; date:2000-6-30|user:AJBDOS2IOGTYQ|score:5|votes:3|help:3 ; date:2000-7-10|user:A1ZF8M5DWZO390|score:5|votes:14|help:14 ; date:2000-7-22|user:A1CLO1TEEL1CXB|score:5|votes:6|help:5 ; date:2001-1-3|user:A14OJS0VWMOSWO|score:5|votes:6|help:6 ; date:2001-10-12|user:A3AV5XEJ25KVF4|score:5|votes:0|help:0 ; date:2001-11-26|user:A3OC254XG7EM2Q|score:4|votes:1|help:1 ; date:2002-11-22|user:A3QBB4DINWSBM4|score:4|votes:3|help:3 ; date:2003-1-5|user:A170HEWVEL4DO0|score:4|votes:2|help:2 ; date:2004-7-20|user:A2LG7EHT6A53LD|score:5|votes:1|help:1 ; date:2005-5-2|user:A11L66LY8CWC0I|score:5|votes:0|help:0
3627,0609808516,Half-Scratch Magic: 200 Ways to Pull Dinner Out of a Hat Using a Can of Soup or Other Tasty Shortcuts,Book,242684,5,140135923X;1401359272;0743225988;0786887494;0761126805,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Quick & Easy[4257]|General[4259]",3,3,3,date:2003-3-21|user:A1II0285N61ZK5|score:5|votes:10|help:9 ; date:2003-3-21|user:A4KXI97H82YHI|score:3|votes:7|help:7 ; date:2004-6-6|user:A2TKK6R1C8Q9X0|score:1|votes:8|help:8
3847,0385485387,"Great Fish, Quick : Delicious Dinners from Fillets and Shellfish",Book,506840,3,0471420107;0471482315;0761130357,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Cooking by Ingredient[4208]|Meat, Poultry & Seafood[4212]|Seafood[4216] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233]",9,9,5,date:1998-4-26|user:A1HAXJSFUENE36|score:5|votes:5|help:5 ; date:1998-6-15|user:A31H1ULUXM56T8|score:5|votes:4|help:4 ; date:1998-7-25|user:A3NWVFX9DZK8YY|score:5|votes:4|help:4 ; date:1998-10-18|user:A27Q6MXJOW7N4F|score:5|votes:7|help:7 ; date:1999-3-10|user:A3MCYFFJKAXWYH|score:5|votes:13|help:13 ; date:1999-11-27|user:A2BXTYH6XA06B9|score:5|votes:31|help:31 ; date:2000-2-19|user:A28BCWFX40E1J7|score:5|votes:21|help:21 ; date:2000-11-12|user:A2NJUDW0MS3I3C|score:5|votes:21|help:21 ; date:2002-3-19|user:A1GNIV5K8D2TZ3|score:5|votes:5|help:5
